lake_comid,meandepth,lakevolume,maxdepth,meandused,meandcode,lakearea
717584,0.497613708,10365.35313,1.114050894,0.497613708,4,20830.1293819
717622,0.229594751,2814.293266,0.454095292,0.229594751,4,12257.6553848
717836,3.218721612,1037564.358,7.508690521,3.218721612,4,322352.996341
719480,5.014444083,201467695.6,18.72894936,5.014444083,4,40177473.5351
723924,1.938972361,160195.5523,3.103194408,1.938972361,4,82618.8026316
723996,3.1109939,1087544.681,7.078932963,3.1109939,4,349581.118794
802725,1.108174649,140655.2446,2.527532103,1.108174649,4,126925.165892
724960,1.94115971,59902.11713,4.637491993,1.94115971,4,30858.9270665
724974,0.593806606,34721.52335,1.496109158,0.593806606,4,58472.774366
724984,5.774144938,696594.0643,13.84355384,5.774144938,4,120640.208289
725000,3.732622959,235183.3512,7.961193453,3.732622959,4,63007.527476
725030,0.41403456,21035.52225,0.905788027,0.41403456,4,50806.2041339
725038,1.385869333,25685.25584,3.403901368,1.385869333,4,18533.6789981
725040,0.739929676,10869.66051,1.668270103,0.739929676,4,14690.1266918
802309,0.290596277,7172.996704,0.597770854,0.290596277,4,24683.7179846
802433,6.204788268,39057372.4,17.82320119,6.204788268,4,6294714.63263
803403,6.531057423,9547222.996,18.67529349,6.531057423,4,1461818.85863
4289127,0.194478266,3789.526195,0.445341563,0.194478266,4,19485.6048522
807953,0.388577256,13705.85704,0.951590388,0.388577256,4,35271.9017801
816839,1.604304536,32160.23267,3.55237144,1.604304536,4,20046.217747
4289007,0.283897819,6843.553307,0.672269621,0.283897819,4,24105.6864426
4289037,0.600397443,17627.21021,1.321872364,0.600397443,4,29359.2411888
4289039,0.152542489,12696.89791,0.323926215,0.152542489,4,83235.145034
4289057,2.446308708,8231543.342,6.816641983,2.446308708,4,3364883.32204
4289075,0.575911279,115051.1494,1.289907472,0.575911279,4,199772.361593
817837,2.773994526,603805.2936,6.478963738,2.773994526,4,217666.344437
4288081,1.91452271,1945706.72,4.911717054,1.91452271,4,1016288.03184
4288089,0.363952246,4126.4495,0.732877882,0.363952246,4,11337.8923293
806177,0.144330541,6056.011646,0.381521363,0.144330541,4,41959.3217694
806193,0.489112953,6243.490743,1.017218014,0.489112953,4,12764.9272544
806247,0.173131971,16076.93955,0.362868951,0.173131971,4,92859.4568693
806311,9.698712686,55400045.7,33.15666014,9.698712686,4,5712102.76486
806341,0.502667785,47473.72432,1.070584452,0.502667785,4,94443.5339669
717136,10.43157578,13424933.99,30.06057306,10.43157578,4,1286951.36138
717568,0.34934439,13353.641,0.888832556,0.34934439,4,38224.8605733
717782,6.45621784,9692469.479,15.7775581,6.45621784,4,1501260.68091
719496,1.283589695,56684.84402,1.633049285,1.283589695,4,44161.1815821
719500,5.683233665,21039319.37,15.82848804,5.683233665,4,3701997.93809
719540,0,1.5e-10,0,0.02,2,39646.8940508
802739,0,0,0,0.45,13,7902.38573238
802769,2.086503946,1027106.134,4.760210428,2.086503946,4,492261.776083
724966,10.50601138,10819508.57,28.28257795,10.50601138,4,1029839.86712
803355,0.175153152,4959.248423,0.438632155,0.175153152,4,28313.7981242
803357,1.780482588,733121.8847,4.456922646,1.780482588,4,411754.600201
803445,0.456769899,24219.03433,1.131694199,0.456769899,4,53022.4034186
4289079,0.053362989,1706.664519,0.13242067800000001,0.053362989,4,31982.175305
4289097,0.073552082,1514.903567,0.151160426,0.073552082,4,20596.3450435
4289115,0.536576823,94674.35904,1.263814131,0.536576823,4,176441.407031
4289125,0.099804922,900.0994012,0.17870655,0.099804922,4,9018.58416473
807957,2.433339938,239135.8602,5.035640184,2.433339938,4,98274.7554564
807969,3.168809024,352697.1576,7.734447995,3.168809024,4,111302.736874
816351,1.189391584,16863.92078,2.613492834,1.189391584,4,14178.6125702
816791,0.325407447,11077.82213,0.778403425,0.325407447,4,34042.9281662
816815,0.329386449,14961.64534,0.688208896,0.329386449,4,45422.7703028
816835,0.980615096,102656.9348,2.035898349,0.980615096,4,104686.283677
816847,0.434098318,8287.53873,1.06069936,0.434098318,4,19091.382599
4289011,0.686342959,146478.8347,1.628050571,0.686342959,4,213419.302581
4289017,0.263217975,10872.05112,0.655520175,0.263217975,4,41304.3613954
4289019,0.446694447,13991.12867,0.997066025,0.446694447,4,31321.4754146
4289049,0.361199538,32283.47892,0.719190558,0.361199538,4,89378.5103
4289073,0.778529335,29203.53871,1.365636771,0.778529335,4,37511.1503248
4287259,0.580069777,15657.94527,1.253261206,0.580069777,4,26993.2019848
4288073,1.015296612,306553.5074,2.827838684,1.015296612,4,301934.901612
4290245,2.54524639,275918.8338,5.407317673,2.54524639,4,108405.548241
4290249,1.94329046,259462.4084,4.629038695,1.94329046,4,133517.060274
806185,0.605966299,220961.9732,1.551650668,0.605966299,4,364643.982661
806223,0.243932518,3802.841734,0.562173752,0.243932518,4,15589.7247368
806303,0.422052339,29209.20022,0.942942016,0.422052339,4,69207.530667
806339,0.87896038,13263.38618,1.889273052,0.87896038,4,15089.8628588
802711,0.281293796,3482.099483,0.652257055,0.281293796,4,12378.8667013
717634,0.078345526,2208.156816,0.192010343,0.078345526,4,28184.8420867
717640,0.274160079,3620.130325,0.547358728,0.274160079,4,13204.4517026
719558,0.500958249,10655.12052,1.194292926,0.500958249,4,21269.4695822
719566,2.079203441,668364.4283,5.529376531,2.079203441,4,321452.184925
719616,3.683572658,602840.8468,9.140427855,3.683572658,4,163656.564079
808051,0.798584467,52323.08434,1.639571204,0.798584467,4,65519.7900499
723980,0.76475879,111683.2515,1.870892701,0.76475879,4,146037.215202
724004,0,0,0,0.45,13,7909.07728106
802749,3.260277081,1501910.974,7.995723852,3.260277081,4,460669.756311
725026,1.060798281,54574.82186,2.17167231,1.060798281,4,51446.9394935
802405,3.35512977,831976.4304,7.329827348,3.35512977,4,247971.252507
803375,1.104349713,371141.8087,2.812033283,1.104349713,4,336072.728724
807963,1.309501583,50032.43804,3.018859385,1.309501583,4,38207.2349291
816799,1.67190804,261532.1529,3.525074493,1.67190804,4,156427.360011
816807,0.312043104,7890.047758,0.799879882,0.312043104,4,25285.1177405
816825,1.823294356,224329.6012,3.946980694,1.823294356,4,123035.309653
816833,0.621763793,20163.19543,1.382194342,0.621763793,4,32429.0222508
816881,0.202605495,7423.524571,0.449594625,0.202605495,4,36640.2961819
816883,0.316954263,9759.330975,0.562139181,0.316954263,4,30790.9726064
816891,0.238118372,6567.417391,0.554332392,0.238118372,4,27580.4711404
816899,0.330621683,12981.19994,0.541327017,0.330621683,4,39263.000637
4289023,0.180206542,2690.06824,0.413340014,0.180206542,4,14927.694987
4287013,0.109935592,7436.164297,0.246363186,0.109935592,4,67641.079717
4287239,0.549431836,5359.01521,1.210797882,0.549431836,4,9753.73759149
4287257,0.906473554,74573.15655,1.754657235,0.906473554,4,82267.3293833
4288055,0.184383365,14268.51571,0.452270925,0.184383365,4,77385.0614232
4288059,0.71078575,27266.77244,1.731621866,0.71078575,4,38361.4579784
4288069,0.428594196,17242.08457,1.017997934,0.428594196,4,40229.4059955
4288079,0.461326982,38601.49517,0.962041719,0.461326982,4,83674.9185146
4290239,4.058405837,6796836.341,10.42421128,4.058405837,4,1674755.21726
4287261,0.860771682,80645.58415,1.865202777,0.860771682,4,93689.8579761
4287221,3.090312339,641878.3199,6.369459207,3.090312339,4,207706.554703
166173063,0.265259139,8861.609386,0.590287294,0.265259139,4,33407.3682355
166172992,6.820087931,63490826.66,18.27303388,6.820087931,4,9309385.17944
723984,5.284912403,5275231.303,13.67598369,5.284912403,4,998168.005413
723938,9.90073135,650863763.5,39.74534513,9.90073135,4,65738959.2316
166195793,6.028343663,40501984.29,19.69672434,6.028343663,4,6718592.87717
4288853,3.435425349,1444032.182,8.183817829,3.435425349,4,420335.727047
807989,2.348690049,106433.6397,5.682648194,2.348690049,4,45316.1652635
803383,0.485300305,7988.747861,0.950368424,0.485300305,4,16461.4549612
802729,1.519732536,354768.0259,3.800774862,1.519732536,4,233441.081864
806283,5.743772519,62118688.75,19.0879434,5.743772519,4,10814963.2085
166181598,0.425723114,24314.66338,0.989021524,0.425723114,4,57113.7920899
816359,1.086082652,90205.32856,2.224246278,1.086082652,4,83055.6809795
816327,0.911962098,235828.1528,2.1448743,0.911962098,4,258594.209355
816365,0.242297504,15509.37456,0.464364781,0.242297504,4,64009.6252412
816783,1.663317089,178384.4834,2.756951238,1.663317089,4,107246.250958
816543,1.380582905,2342993.278,3.94887728,1.380582905,4,1697104.6104
166421060,8.359164735,98366738.03,25.56920851,8.359164735,4,11767531.576
717714,6.614787223,38433526.39,19.95300633,6.614787223,4,5810244.02596
487,0.350913333,14877.35284,0.884657524,0.350913333,4,42396.09053
491,3.526233808,5219878.491,10.27963518,3.526233808,4,1480298.43401
493,0.090747655,6111.63027,0.241921582,0.090747655,4,67347.5601216
495,0.555733163,38198.88286,0.991020952,0.555733163,4,68736.0199771
499,0.386682637,10543.59049,0.869728244,0.386682637,4,27266.7818178
501,0.31635908,9389.500876,0.72062941,0.31635908,4,29679.8896918
519,0.662823447,30656.085,1.215439639,0.662823447,4,46250.7667372
531,2.570064449,5280190.775,8.039782814,2.570064449,4,2054497.40838
545,1.024717504,35286.82905,2.17086959,1.024717504,4,34435.6710482
551,2.377159792,136673.647,5.236035811,2.377159792,4,57494.5105902
555,0.194986517,2722.110591,0.442722801,0.194986517,4,13960.5060519
559,1.29054394,281339.4802,3.254730605,1.29054394,4,218000.720795
563,1.500793487,105299.7143,3.233759643,1.500793487,4,70162.6908006
567,0.848612785,119542.3609,2.040918338,0.848612785,4,140867.963634
587,0.813900476,22923.00331,1.719668369,0.813900476,4,28164.3763214
599,0.455780574,15323.39358,1.058610256,0.455780574,4,33620.1025902
631,1.329769924,16086.06452,2.728163415,1.329769924,4,12096.8779087
637,1.057955888,284258.0705,2.625523898,1.057955888,4,268686.181334
639,2.4407509,1266749.062,6.265616151,2.4407509,4,518999.731963
729,0.989101997,529153.1091,2.389267891,0.989101997,4,534983.360355
747,4.642759623,7543010.423,13.65940566,4.642759623,4,1624682.55818
749,4.766736729,446209.3192,9.554553362,4.766736729,4,93608.9840163
755,3.408214289,1995030.721,7.739282769,3.408214289,4,585359.551318
757,1.330224632,31267.48203,2.981566541,1.330224632,4,23505.4115419
759,18.4100614,132658417,50.34188319,18.4100614,4,7205756.23403
773,0.220537497,4524.028803,0.483886374,0.220537497,4,20513.6473209
781,0.593729594,7758.007096,1.375482358,0.593729594,4,13066.5611702
799,0.614333406,168130.5403,1.429874776,0.614333406,4,273679.625438
803,0.184537733,4441.784358,0.46132534,0.184537733,4,24069.7892398
823,0.42194228,4219.776435,0.915585732,0.42194228,4,10000.8387564
1699230,2.021800109,126069.3568,4.193292268,2.021800109,4,62355.0109095
1699236,1.673819343,56965.31201,3.895770714,1.673819343,4,34033.1260274
1579,0.414740612,38627.35027,0.736091101,0.414740612,4,93136.1652855
1581,2.875830284,8239227.645,8.109493226,2.875830284,4,2864990.8534
1583,1.718489757,11298255.31,5.292653068,1.718489757,4,6574526.13835
1699260,0.55560512,15785.95224,1.258957711,0.55560512,4,28412.1845207
1699270,0.218615447,5790.042155,0.566698105,0.218615447,4,26485.0587691
1699294,0.435400471,4039.675628,0.817641963,0.435400471,4,9278.06675799
1699302,1.223713179,98138.80198,2.293726715,1.223713179,4,80197.5516365
1635,0.340223244,73233.62804,0.753434098,0.340223244,4,215251.685152
1699306,1.203827357,390037.8007,3.3463337,1.203827357,4,323998.119895
1699310,0.656115307,13766.03983,1.422802833,0.656115307,4,20981.1220266
1649,1.581910453,161343.2199,2.907138138,1.581910453,4,101992.630207
1699324,0.402934461,11176.20521,1.021440666,0.402934461,4,27737.0259625
1699328,1.032959065,984324.9319,2.989083271,1.032959065,4,952917.632819
1699330,0.430900096,8074.293903,0.981060541,0.430900096,4,18738.1983774
1699332,2.506631535,3808951.861,6.284187041,2.506631535,4,1519549.95196
1699340,0.267812522,58777.21772,0.744839458,0.267812522,4,219471.50595
1699342,0.329884391,5914.866839,0.677934315,0.329884391,4,17930.1204569
1699346,4.109520319,2681335.225,10.776364,4.109520319,4,652469.159931
1699352,0.562601282,275088.8358,1.283754048,0.562601282,4,488958.768328
1699356,0.441384667,160667.7147,1.196364727,0.441384667,4,364008.383954
1699362,4.181078964,947430.8218,10.64114665,4.181078964,4,226599.561394
1699364,0.294784149,60290.72879,0.812835182,0.294784149,4,204524.983003
2109,0.412155084,29596.70115,0.82139398,0.412155084,4,71809.645843
2125,0.672511824,677395.4419,1.610523869,0.672511824,4,1007261.74884
2131,0.11376698,1968.008741,0.235127174,0.11376698,4,17298.5939155
2147,0.121853791,28980.84389,0.32445994,0.121853791,4,237832.93994
2157,0.398629562,104612.6427,0.9443067,0.398629562,4,262430.712206
2187,0.448898219,24332.66529,1.136009155,0.448898219,4,54205.3028579
2193,0.139777712,41987.21949,0.373454218,0.139777712,4,300385.624363
2199,0.492630307,26092.39125,0.909638228,0.492630307,4,52965.4786748
2209,0.984955998,186205.7108,2.429543262,0.984955998,4,189049.78634
2215,1.103239271,1277000.275,2.914222858,1.103239271,4,1157500.73271
2229,0.359992598,36654.2215,0.707439343,0.359992598,4,101819.369208
2233,0.891755186,514287.088,2.13041246,0.891755186,4,576713.347302
1699448,0.493634045,5372.030697,0.941094826,0.493634045,4,10882.6221975
2239,0.110514163,3073.005235,0.2163392,0.110514163,4,27806.4299871
1699452,1.399607273,39863.16414,3.474896131,1.399607273,4,28481.6792404
2249,0.195699789,4086.695195,0.442114142,0.195699789,4,20882.4780329
1699454,0,0,0,0.45,13,5320.38317867
1699456,0.192890895,5192.151956,0.423509428,0.192890895,4,26917.5580805
1699460,0.662593645,24724.8257,0.839625854,0.662593645,4,37315.2137366
1699464,0.41131886,3553.667111,0.81336741,0.41131886,4,8639.69650301
1699470,0.888960938,16255.32558,1.830981828,0.888960938,4,18285.767944
1699474,0.613015784,10029.79435,1.184771515,0.613015784,4,16361.3994448
1699480,1.192598949,21556.21059,2.477342817,1.192598949,4,18074.9886044
2279,0.114254469,1287.571683,0.240729851,0.114254469,4,11269.3351453
1699488,0.677610073,8923.116168,1.403178206,0.677610073,4,13168.5064944
2291,0.298554666,11339.63925,0.550889204,0.298554666,4,37981.7785265
1699496,0.134364081,1789.782029,0.27032896,0.134364081,4,13320.3873448
2305,0.021670433,436.229107,0.045739014,0.021670433,4,20130.1561314
1699500,0.659977008,18740.21912,1.613222476,0.659977008,4,28395.2595071
2311,3.645507375,16206601.56,11.72579655,3.645507375,4,4445636.73704
1699504,1.486638717,609875.3005,3.94602835,1.486638717,4,410237.731534
1699506,1.493459228,402184.7397,3.405115824,1.493459228,4,269297.433243
2321,1.228371975,155005.1875,2.784126167,1.228371975,4,126187.532423
2323,0.125593188,4189.407162,0.226602636,0.125593188,4,33356.9585462
1699512,0.871070831,83629.27244,1.431072849,0.871070831,4,96007.4428853
1699522,1.725668099,9006045.918,6.997519165,1.725668099,4,5218874.97876
2357,1.678965909,2626585.241,4.466890872,1.678965909,4,1564406.54206
1699542,0.150670036,4056.347637,0.225508281,0.150670036,4,26922.0618707
1699548,0.074741697,1054.743176,0.172385027,0.074741697,4,14111.845583
1699550,0.190059445,6071.654159,0.444469113,0.190059445,4,31946.0832659
1699556,6.489962371,48997328.11,20.84089563,6.489962371,4,7549709.22326
1699558,0.645624552,14144.74348,1.627663623,0.645624552,4,21908.6229977
1699560,0.848033976,14345.05618,1.707859441,0.848033976,4,16915.6618849
1699564,0.698716925,58008.20916,1.647112595,0.698716925,4,83021.0651292
1699568,0,0,0,0.45,13,6811.98719549
2389,0.346426713,4671.980492,0.784542359,0.346426713,4,13486.2031317
1699574,1.154091832,175839.3542,2.429874385,1.154091832,4,152361.677892
2401,0.322698259,3781.482185,0.684192073,0.322698259,4,11718.3259899
2403,0.399870736,12527.95047,0.980767175,0.399870736,4,31329.9966511
2407,0.109260356,3278.221311,0.263430957,0.109260356,4,30003.7551356
2409,0.949482035,65558.06131,2.021761047,0.949482035,4,69046.1270323
2411,0.158778089,25196.34569,0.277782107,0.158778089,4,158689.087555
2413,0.71852819,65107.91506,1.43909633,0.71852819,4,90612.8908305
2415,1.325863224,1525911.735,3.281468697,1.325863224,4,1150881.71583
2419,0.233354722,4962.512685,0.502871363,0.233354722,4,21265.9645712
2421,0.411169006,28280.54038,0.823645649,0.411169006,4,68780.8252037
1699580,4.289469056,11515620.23,12.32650308,4.289469056,4,2684626.05843
1699584,0.060680469,2197.437998,0.108216922,0.060680469,4,36213.2559755
1699592,0.078355672,1711.759916,0.158249257,0.078355672,4,21846.0231044
2439,0.450941403,4300.419619,0.97690947400000006,0.450941403,4,9536.534844
1699594,0.098770226,2070.990959,0.223805842,0.098770226,4,20967.7581822
2445,0,0,0,0.45,13,5523.19751265
2447,0.320092745,17412.77842,0.790492659,0.320092745,4,54399.1720128
2489,0,0,0,0.45,13,6597.8303011
2503,0.931541302,92200.99896,2.233203183,0.931541302,4,98976.8243672
2519,3.586283836,15657799.37,10.40860151,3.586283836,4,4366023.38024
2541,2.564060406,262240.258,5.564673473,2.564060406,4,102275.401215
2561,0.329071851,16877.83709,0.655068176,0.329071851,4,51289.199824
2595,0.023978735,219.8299884,0.05432284,0.023978735,4,9167.70905837
2597,0.639635337,81322.40215,1.229904813,0.639635337,4,127138.696357
2615,0.273109897,17968.07159,0.448645314,0.273109897,4,65790.6318059
2629,0.10588064,20665.85469,0.280083018,0.10588064,4,195180.681341
2641,0.186522858,20532.17797,0.377277979,0.186522858,4,110078.624827
2645,0.091418504,92284.72016,0.261678421,0.091418504,4,1009475.25476
2651,0.536207178,20901.59896,1.451896504,0.536207178,4,38980.4781902
2667,0.385651559,26020.2773,0.789155381,0.385651559,4,67470.9466306
2671,0.424818654,15123.57019,0.96171223,0.424818654,4,35600.0690476
4073,0.106883205,11672.09089,0.182426671,0.106883205,4,109204.169331
1731630,1.82875413,388757.5073,4.135099501,1.82875413,4,212580.520377
1731638,4.680722203,14050723.77,15.02204361,4.680722203,4,3001828.22095
1731648,4.731519113,12219551.37,13.77488057,4.731519113,4,2582585.20555
1731656,3.901866704,1901682.871,9.502460935,3.901866704,4,487377.791051
